"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","Trade Value"
1,"Animal Products",101,"Live animals",10101,"Horses",222025
1,"Animal Products",101,"Live animals",10102,"Bovine",336202
1,"Animal Products",101,"Live animals",10103,"Pigs",554809
1,"Animal Products",101,"Live animals",10104,"Sheep and Goats",7113
1,"Animal Products",101,"Live animals",10105,"Poultry",6217790
1,"Animal Products",101,"Live animals",10106,"Other Animals",776751
1,"Animal Products",102,"Meat and edible meat offal",10201,"Bovine Meat",11255139
1,"Animal Products",102,"Meat and edible meat offal",10202,"Frozen Bovine Meat",91202400
1,"Animal Products",102,"Meat and edible meat offal",10203,"Pig Meat",1199202
1,"Animal Products",102,"Meat and edible meat offal",10206,"Edible Offal",9909590
1,"Animal Products",102,"Meat and edible meat offal",10207,"Poultry Meat",681053
1,"Animal Products",102,"Meat and edible meat offal",10209,"Animal Fat",117421
1,"Animal Products",102,"Meat and edible meat offal",10210,"Preserved Meat",326660
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10301,"Live Fish",244188
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10302,"Non-fillet Fresh Fish",32822262
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10303,"Non-fillet Frozen Fish",1723396
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10304,"Fish Fillets",43229394
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10305,"Processed Fish",3524897
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10306,"Crustaceans",9886501
1,"Animal Products",103,"Fish and crustaceans, molluscs and other aquatic invertebrates",10307,"Molluscs",5832.999999999999
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10401,"Milk",45278925
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10402,"Concentrated Milk",50359747
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10403,"Fermented Milk Products",10361878
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10404,"Whey",21079235
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10405,"Butter",5542632
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10406,"Cheese",14129313
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10407,"Eggs",12732884.000000002
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10408,"Processed Egg Products",447492
1,"Animal Products",104,"Dairy products and other edible products of animal origin",10409,"Honey",27549
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10504,"Animal Organs",2457420
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10510,"Pharmaceutical Animal Products",236104.00000000003
1,"Animal Products",105,"Animal originated products; not elsewhere specified or included",10511,"Other Inedible Animal Products",6391533
2,"Vegetable Products",206,"Trees and other live plants",20601,"Bulbs and Roots",601122
2,"Vegetable Products",206,"Trees and other live plants",20602,"Other Live Plants",75004223
2,"Vegetable Products",206,"Trees and other live plants",20603,"Cut Flowers",29826311
2,"Vegetable Products",206,"Trees and other live plants",20604,"Foliage",37379762
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20701,"Potatoes",25469
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20702,"Tomatoes",153035
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20703,"Onions",268808
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20704,"Cabbages",1723116
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20705,"Lettuce",361385
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20706,"Root Vegetables",9743869
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20707,"Cucumbers",263399
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20708,"Legumes",50964
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20709,"Other Vegetables",34108518
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20710,"Frozen Vegetables",1272269
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20711,"Preserved Vegetables",1085629
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20712,"Dried Vegetables",998976.0000000001
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20713,"Dried Legumes",724388
2,"Vegetable Products",207,"Vegetables and certain roots and tubers; edible",20714,"Cassava",105685111
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20801,"Coconuts, Brazil Nuts, and Cashews",2190660
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20802,"Other Nuts",963325
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20803,"Bananas",1179702761
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20804,"Tropical Fruits",1108507860
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20805,"Citrus",341966
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20806,"Grapes",818360
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20807,"Melons",101026293
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20808,"Apples and Pears",658668
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20809,"Pitted Fruits",135764
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20810,"Other Fruits",8676403
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20811,"Frozen Fruits and Nuts",81581931
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20812,"Preserved Fruits and Nuts",93423
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20813,"Dried Fruits",224196
2,"Vegetable Products",208,"Fruit and nuts, edible; peel of citrus fruit or melons",20814,"Citrus and Melon Peels",8
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20901,"Coffee",308892299
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20902,"Tea",621133
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20903,"Maté",952.0000000000001
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20904,"Pepper",1477103
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20905,"Vanilla",8051
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20906,"Cinnamon",142197
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20907,"Cloves",18135
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20908,"Nutmeg, mace and cardamons",561847
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20909,"Spice Seeds",91377
2,"Vegetable Products",209,"Coffee, tea, mate and spices",20910,"Spices",6700455
2,"Vegetable Products",210,"Cereals",21005,"Corn",49058
2,"Vegetable Products",210,"Cereals",21006,"Rice",3963642
2,"Vegetable Products",210,"Cereals",21007,"Sorghum",344
2,"Vegetable Products",210,"Cereals",21008,"Buckwheat",20712
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21101,"Wheat Flours",3937070
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21102,"Cereal Flours",1700535
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21103,"Cereal Meal and Pellets",84220
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21104,"Processed Cereals",2249867
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21105,"Potato Flours",1432
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21106,"Legume Flours",1026681
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21107,"Malt",135180
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21108,"Starches",184483
2,"Vegetable Products",211,"Products of the milling industry; malt, starches, inulin, wheat gluten",21109,"Wheat Gluten",43733
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21201,"Soybeans",5610
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21202,"Ground Nuts",76071
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21204,"Linseed",20298
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21206,"Sunflower Seeds",2987
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21207,"Other Oily Seeds",3363751
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21208,"Oil Seed Flower",28057
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21209,"Sowing Seeds",12188297
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21211,"Perfume Plants",2133614
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21212,"Locust beans, seaweed, sugar beet, cane, for food",948770
2,"Vegetable Products",212,"Oil seeds and oleaginous fruits",21213,"Cereal Straws",1291
2,"Vegetable Products",213,"Lac; gums, resins and other vegetable saps and extracts",21301,"Insect Resins",49587
2,"Vegetable Products",213,"Lac; gums, resins and other vegetable saps and extracts",21302,"Vegetable Saps",2896268
2,"Vegetable Products",214,"Vegetable plaiting materials",21401,"Vegetable Plaiting Materials",17926
2,"Vegetable Products",214,"Vegetable plaiting materials",21404,"Other Vegetable Products",518071
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31502,"Bovine, Sheep, and Goat Fat",440404
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31504,"Fish Oil",858173
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31505,"Wool Grease",25114
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31506,"Other Animal Fats",22814
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31507,"Soybean Oil",9317554
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31508,"Ground Nut Oil",435
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31509,"Pure Olive Oil",89111
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31510,"Olive Oil",18.000000000000004
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31511,"Palm Oil",113162518
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31512,"Seed Oils",341841
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31513,"Coconut Oil",16282956
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31514,"Rapeseed Oil",1476
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31515,"Other Pure Vegetable Oils",187429
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31516,"Other Vegetable Oils",240021
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31517,"Margarine",9619740
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31518,"Inedible Fats and Oils",89500
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31519,"Stearic Acid",759185
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31520,"Glycerol",11825
3,"Animal and Vegetable Bi-Products",315,"Animal or vegetable fats and oils and their cleavage products",31521,"Waxes",119686
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41601,"Sausages",12241793
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41602,"Other Prepared Meat",8464777
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41604,"Processed Fish",28881221
4,"Foodstuffs",416,"Meat, fish or crustaceans, molluscs or other aquatic invertebrates",41605,"Processed Crustaceans",326071
4,"Foodstuffs",417,"Sugars and sugar confectionery",41701,"Raw Sugar",78288385
4,"Foodstuffs",417,"Sugars and sugar confectionery",41702,"Other Sugars",974797
4,"Foodstuffs",417,"Sugars and sugar confectionery",41703,"Molasses",1292
4,"Foodstuffs",417,"Sugars and sugar confectionery",41704,"Confectionery Sugar",16518178
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41801,"Cocoa Beans",1727000
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41803,"Cocoa Paste",2553
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41804,"Cocoa Butter",49798.00000000001
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41805,"Cocoa Powder",122047
4,"Foodstuffs",418,"Cocoa and cocoa preparations",41806,"Chocolate",9509786
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41901,"Malt Extract",14711420
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41902,"Pasta",20299926
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41903,"Tapioca",7701
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41904,"Prepared Cereals",8329181
4,"Foodstuffs",419,"Preparations of cereals, flour, starch or milk; pastrycooks' products",41905,"Baked Goods",88081774
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42001,"Pickled Foods",1583567
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42002,"Processed Tomatoes",6036717
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42003,"Processed Mushrooms",584255
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42004,"Other Frozen Vegetables",1573789
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42005,"Other Processed Vegetables",6781542
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42006,"Sugar Preserved Foods",1739052
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42007,"Jams",29203004
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42008,"Other Processed Fruits and Nuts",169027547
4,"Foodstuffs",420,"Preparations of vegetables, fruit, nuts or other parts of plants",42009,"Fruit Juice",156036926
4,"Foodstuffs",421,"Miscellaneous edible preparations",42101,"Coffee and Tea Extracts",1849512
4,"Foodstuffs",421,"Miscellaneous edible preparations",42102,"Yeast",682178
4,"Foodstuffs",421,"Miscellaneous edible preparations",42103,"Sauces and Seasonings",110227334
4,"Foodstuffs",421,"Miscellaneous edible preparations",42104,"Soups and Broths",208341
4,"Foodstuffs",421,"Miscellaneous edible preparations",42105,"Ice Cream",13586873
4,"Foodstuffs",421,"Miscellaneous edible preparations",42106,"Other Edible Preparations",463747632
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42201,"Water",677736
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42202,"Flavored Water",41820943
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42203,"Beer",4164288
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42204,"Wine",8386
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42205,"Vermouth",182
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42206,"Other Fermented Beverages",4605
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42207,"Alcohol > 80% ABV",18032109
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42208,"Hard Liquor",19780742
4,"Foodstuffs",422,"Beverages, spirits and vinegar",42209,"Vinegar",203519
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42301,"Animal Meal and Pellets",4863350
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42302,"Bran",61727
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42303,"Starch Residue",71260
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42304,"Soybean Meal",967847
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42306,"Other Vegetable Residues",144663
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42308,"Other Vegetable Residues and Waste",995750
4,"Foodstuffs",423,"Food industries, residues and wastes thereof; prepared animal fodder",42309,"Animal Food",42989869
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42401,"Raw Tobacco",653692
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42402,"Rolled Tobacco",4441543
4,"Foodstuffs",424,"Tobacco and manufactured tobacco substitutes",42403,"Processed Tobacco",11162
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52501,"Salt",871095
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52503,"Sulphur",4319
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52504,"Graphite",2130
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52505,"Sand",632429
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52506,"Quartz",6249
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52507,"Kaolin",106327
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52508,"Clays",25091
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52509,"Chalk",2031.0000000000002
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52510,"Calcium Phosphates",4505
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52512,"Siliceous Fossil Meals",408937
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52513,"Pumice",1307
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52514,"Slate",6.999999999999999
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52515,"Marble, Travertine and Alabaster",3588.0000000000005
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52516,"Granite",231
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52517,"Gravel and Crushed Stone",526167
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52518,"Dolomite",62492
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52519,"Magnesium Carbonate",140195
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52520,"Gypsum",201339
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52521,"Limestone",76289
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52522,"Quicklime",5181
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52523,"Cement",28242837
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52525,"Mica",677
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52526,"Soapstone",37159
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52528,"Borax",3540
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52529,"Feldspar",1868
5,"Mineral Products",525,"Salt; sulphur; earths, stone; plastering materials, lime and cement",52530,"Other Mineral",60066
5,"Mineral Products",526,"Ores, slag and ash",52610,"Chromium Ore",1699
5,"Mineral Products",526,"Ores, slag and ash",52613,"Molybdenum Ore",450
5,"Mineral Products",526,"Ores, slag and ash",52616,"Precious Metal Ore",201
5,"Mineral Products",526,"Ores, slag and ash",52617,"Other Ores",2030
5,"Mineral Products",526,"Ores, slag and ash",52618,"Granulated Slag",128380
5,"Mineral Products",526,"Ores, slag and ash",52620,"Non-Iron and Steel Slag, Ash and Residues",3530895
5,"Mineral Products",526,"Ores, slag and ash",52621,"Other Slag and Ash",5
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52707,"Coal Tar Oil",117186
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52708,"Pitch Coke",87
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52710,"Refined Petroleum",2814359
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52711,"Petroleum Gas",7103
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52712,"Petroleum Jelly",359542
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52713,"Petroleum Coke",69
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52714,"Asphalt",7386
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52715,"Asphalt Mixtures",1088
5,"Mineral Products",527,"Mineral fuels, mineral oils and products of their distillation",52716,"Electricity",6678184
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62801,"Halogens",15194
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62803,"Carbon",81558
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62804,"Hydrogen",913985
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62805,"Alkaline Metals",154
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62806,"Hydrochloric Acid",27414
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62807,"Sulfuric Acid",7756
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62808,"Nitric Acids",6394
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62809,"Phosphoric Acid",56425
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62810,"Boron",17957
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62811,"Other Inorganic Acids",10493371
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62814,"Ammonia",12150
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62815,"Sodium or Potassium Peroxides",201812
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62817,"Zinc Oxide and Peroxide",216042
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62818,"Aluminium Oxide",700
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62821,"Iron Oxides and Hydroxides",280560
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62823,"Titanium Oxides",24497
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62824,"Lead Oxides",12
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62825,"Inorganic Salts",15936
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62826,"Fluorides",14641.000000000002
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,"Chlorides",220207
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62828,"Hypochlorites",1437177
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62830,"Sulfides",495
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62832,"Sulfites",251844
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,"Sulfates",1004604
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62834,"Nitrites and Nitrates",339659.99999999994
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,"Phosphinates and Phosphonates",272960
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,"Carbonates",275005
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62839,"Silicates",547930
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62840,"Borates",3332
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,"Oxometallic or Peroxometallic Acid Salts",7678
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62842,"Other Inorganic Acids Salts",3938
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,"Precious Metal Compounds",20
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62844,"Radioactive Chemicals",4000
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62845,"Other Isotopes",1
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62847,"Hydrogen peroxide",17864
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62849,"Carbides",29805
6,"Chemical Products",628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62851,"Inorganic Compounds",4774
6,"Chemical Products",629,"Organic chemicals",62901,"Acyclic Hydrocarbons",339285
6,"Chemical Products",629,"Organic chemicals",62902,"Cyclic Hydrocarbons",499583
6,"Chemical Products",629,"Organic chemicals",62903,"Halogenated Hydrocarbons",21613
6,"Chemical Products",629,"Organic chemicals",62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",8804
6,"Chemical Products",629,"Organic chemicals",62905,"Acyclic Alcohols",165853
6,"Chemical Products",629,"Organic chemicals",62906,"Cyclic Alcohols",60829.99999999999
6,"Chemical Products",629,"Organic chemicals",62907,"Phenols",20834
6,"Chemical Products",629,"Organic chemicals",62909,"Ethers",308170
6,"Chemical Products",629,"Organic chemicals",62910,"Epoxides",6075
6,"Chemical Products",629,"Organic chemicals",62912,"Aldehydes",480529.99999999994
6,"Chemical Products",629,"Organic chemicals",62914,"Ketones and Quinones",178569
6,"Chemical Products",629,"Organic chemicals",62915,"Saturated Acyclic Monocarboxylic Acids",522256
6,"Chemical Products",629,"Organic chemicals",62916,"Unsaturated Acyclic Monocarboxylic Acids",463958
6,"Chemical Products",629,"Organic chemicals",62917,"Polycarboxylic Acids",152962
